publish_date,headline_text
1,I’m not surprised by Carillion’s failure – companies like this shouldn’t exist
1,Are we heading for another developing world debt crisis?
1,If government doesn’t help the high streets
1,Trouble’s brewing all over Whitbread group
1,We had a lot on our plate already: Brexit was the last thing we needed
1,M&S's website isn't delivering on sales
1,The Tories’ obscene joke: shred the safety net
1,Just writing 'Dear CEO' letters won't protect the spread-betting punters
1,Persimmon pay shambles shows need to ban long-term bonus plans
1,Mothercare shoppers throw a Christmas tantrum
1,Brexit: why the UK economy hasn't led to buyer's remorse
1,Will Super Thursday save the day for retail?
1,Murky defence of diesel does Britain’s troubled motor industry no credit
1,'Melt-up' coinage could signal last hurrah for US stock market
1,Next is right to greet its Christmas cheer with caution
1,Chris Grayling's soft-shoe shuffle reveals rotten state of UK rail system
1,Do globalisation and world trade fuel inequality?
1,The EU still represents a bulwark against the corruption of 19th-century trade
1,Even bravery won’t help the nightmare of Brexit’s new world
1,Chief executives are hard to embarrass: rules on pay must get even tougher
1,Stock markets rally as Donald Trump plays Santa over tax
1,Playing with fire: last-minute deal saves Toys R Us from collapse
1,Brexit helped push down living standards in 2017 – experts debate the data
1,Bank's olive branch increases chance of Brexit deal City can live with
1,Alaska’s Arctic national wildlife refuge now has a $1bn price tag on it
1,The Pension Protection Fund aims to protect pensions – not management
1,Is this the end for binary options
1,The UK jobs engine isn’t working any more
1,Heretics welcome! Economics needs a new Reformation
1,There is hope: Brexit has few zealots and many floating voters
1,Bring a little Christmas cheer with a cryptocurrency
1,Paul Dacre and pay: how best to spend the Mail millions?
1,This year has been about companies and jobs. Will 2018 be about wages?
