publish_date,headline_text
1,Dell CEO: We're positioned to 'help our customers with the digital transformation'
1,Cramer: The disrupters have been the biggest winners — Kraft Heinz take note
1,Cramer Remix: If the dollar peaks
1,Cramer's lightning round: We are recommending this speculative stock
1,Cramer: Semiconductors are now showing better signs about the global economy
1,Cramer: Dick's Sporting Goods 'dropped the bomb' in its earnings call that has hurt other retailers
1,Cramer Remix: This board room shake up makes eBay a buy
1,Cramer's grocery list: Buy Amazon and Costco. Sell Kroger
1,Cramer: Why Monday's rally won't be the market's only good session
1,Cramer Remix: This stock is looking its selfie best
1,Cramer: Why Planet Fitness is working out and the new Weight Watchers isn't
1,Cramer's game plan: Friday's rebound is something to celebrate going into next week
1,Cramer's lightning round: A stock to cut down on colon cancer
1,Cramer Remix: The market's freak-out creates a fabulous buying opportunity in Funko
1,Barrick Gold CEO: Newmont merger would deliver 'real value' in Nevada
1,Cramer: Following these 6 stocks will help you predict which way the market is going
1,Cramer Remix: This is something Bristol-Myers should do
1,Dollar Tree CEO: We're giving Family Dollar a 'wow' factor to draw customers
1,Cramer: Stockholders are suffering from FOBS—fear of big sellers
1,Cramer Remix: These FANG stocks are heating up once again
1,Square Capital head: Leveraging data to extend credit to small businesses that lack access to loans
1,Cramer: Why Trump could decide to walk away from a trade deal with China
1,Cramer Remix: You may get a better chance to buy this recent IPO
1,Salesforce co-CEO Benioff says $30 billion in revenue is 'right around the corner'
1,Cramer: Investors should be patient and take advantage of this sell-off
1,Cramer Remix: This stock was left for dead - Now it has my blessing
1,Cramer: 'It's about time' that Gap decided to split its businesses
1,Cramer's game plan: Why Friday's jobs report is more important than usual
1,Cramer Remix: These are the market's riskiest sectors
1,Amazon Web Services CEO: We're a $30 billion revenue run rate business in the 'early stages'
1,Cramer: I'm kicking myself for not recommending these stocks
1,S&P 500 could go beyond its current record closing level: Investor
1,Cramer Remix: GE's CEO has breathed new life into a fallen franchise
1,Cramer: GE CEO Larry Culp could have what it takes to turn the troubled power division around
1,Cramer explains the six things going right in the economy that are helping him sleep at night
1,Cramer Remix: This tech stock is worth buying ahead of the 5G rollout
1,Cramer: Home Depot got hit by bad weather and produced a windfall for investors
1,Cramer: Buy names like Caterpillar and Home Depot because this bull market is about to go higher
1,Cramer's lightning round: I like Foot Locker
1,Cramer Remix: Kraft Heinz's double-digit dive was a long time coming
1,Cramer: 'Solid evidence' shows that investors can make money in this market even without a China trade deal
1,Warren Buffett says if you invested $10
1,US economic momentum can hold the cycle for a 'few more quarters
1,Bank of America Merrill Lynch: A strong China trade deal could unleash a double-digit rally
1,Cramer Remix: This single statement by Nvidia speaks volumes
1,Cramer: Why investors can trust that Nvidia's stock is bottoming
1,Cramer's lightning round: Don't sell Disney yet—you'll want to own it long term
1,Cramer's game plan: Investors shouldn't underestimate the importance of a trade deal with China
1,Johnson & Johnson CEO on Apple Watch collaboration: 'Ultimately
1,Cramer Remix: CenturyLink's slashed dividend isn't a huge surprise
1,Cramer's lightning round: I didn't expect Six Flags to do that poorly
1,Cramer's apparel stock review counts Ralph Lauren
1,Twilio and SendGrid CEOs explain how deal will help them serve customers like Airbnb
1,The market's 'safe' stocks might not be so safe anymore
1,Cramer Remix: The market may not be able to handle this perfect storm
1,Cramer unveils his latest investing theme: Empowering the little guy
1,Cramer's lightning round: These are the two pot stocks I'm recommending
1,The bulls win out in the bull-bear battle over Cummins
1,There's a looming threat for the stock market and it has nothing to do with China
1,Cramer: Charts show steady investor optimism
1,Cramer Remix: Don't let Wall Street convince you there's a 'Fed-induced bubble'
1,Charts show investor optimism
1,Cramer's lightning round: I'm sticking with Domino's ahead of earnings
1,Cramer: Charts show steady investor optimism
1,The company that helps Kylie Jenner sell her products is moving into cannabis: COO
1,Cramer's 5 fundamental reasons to stay in the stock market
1,Cramer Remix: I'm worried about a lot of things
1,Cramer's lightning round: Sell some Cronos shares tomorrow
1,Women could give the US economy a $1.6 trillion boost
1,Hasbro CEO: Toys R Us debacle was 'a disruption and an interruption
1,Cramer: This earnings period revealed 'brutal truths' about US-China trade
1,Cramer Remix: What Jeff Bezos' private life means for investors
1,Cramer: What Wall Street doesn't get about the SunTrust-BB&T merger
1,Cramer's lightning round: I think you can buy some Home Depot and then wait
1,Cramer: Wake up and hear the music—Spotify is an 'incredible' buy
1,Cramer's game plan: Next week's action hinges on US-China trade
1,Cramer Remix: If the market drops tomorrow
1,Cramer's lightning round: Morgan Stanley has great opportunity
1,Leadership changes and time helped drive Chipotle's comeback
1,CEO of holding company behind Vimeo
1,Cramer: Don't rush to buy this dip—there are legitimate reasons to sell
1,Cramer Remix: After a 20-year hiatus
1,Cramer's lightning round: 'I'm surprised' Canada Goose trades so badly—it's a buy
1,Here's how 4 beaten-down stocks managed to stabilize the market: Jim Cramer
1,Here are the 5 biggest beneficiaries of the 5G rollout: Jim Cramer
1,These 2 telecom stocks could be major winners from US-China trade war
1,Investors 'can afford to be cautiously optimistic
1,Cramer: Charts suggest investors 'can afford to be cautiously optimistic'
1,Cramer Remix: I've never seen a CEO pull off this high-wire act in the long term
1,Cramer's lightning round: I'm finally making the buy call on Alibaba
1,Cramer: Charts suggest investors 'can afford to be cautiously optimistic'
1,Cramer: Why companies like Alphabet get 'little to no credit' for their massive cash piles
1,Cramer: You can make a ton of money over the long term with these 'prestige' stocks
1,Cramer Remix: Apple's next move in health care could be with Dexcom
1,Cramer breaks down an odd trend emerging in the chip stocks
1,Cramer's lightning round: Boeing's stock is gearing up for a 'multi-year move'
1,When you're picking stocks
1,If you're investing in big tech
1,Cramer Remix: This was the real creator of December's short-lived bear market
1,Cramer's lightning round: Bank of America's stock is a screaming buy
1,Cramer calls on eBay to work with activist investor Elliott Management
1,Here's the real reason the stock market had such a strong start to the year: Jim Cramer
1,Cramer's game plan: Be ready to 'buy the next dip' in this 'ideal backdrop for stocks'
1,Cramer Remix: Forget FANG—these are the real tech winners for 2019
1,Cramer's lightning round: I've been wrong on Groupon
1,Elizabeth Warren says she wants billionaires to 'stop being freeloaders'
1,PayPal CFO addresses 3 pain points in earnings: eBay
1,How Facebook
1,Cramer Remix: Today's Fed decision was a victory of prudence over recklessness
1,Cramer's lightning round: Ford Motor has become a 'show-me' story
1,Cramer: The strong US dollar hurts companies like Apple more than you think
1,Art Cashin: It's 'pretty obvious' the Fed is moving to the whims of the markets
1,Domino's plans to grow its customer base and 'overall pizza category' with new giveaway: CEO
1,Fed's Powell didn't 'cave'—he made the right choice for Main Street
1,Cramer Remix: Don't jump the gun—Nvidia's stock isn't done falling
1,Tariffs enabled top US steelmaker Nucor to build new billion-dollar plant
1,Cramer's lightning round: AbbVie needs to make an acquisition—it might just save its stock
1,Cramer: Charts reveal 'serious' hurdles facing chipmakers' stocks
1,Here's when an earnings miss isn't really a miss: Jim Cramer
1,Cramer on Apple earnings: The haters have 'no more new ammunition'
1,Cramer Remix: If you absolutely have to dabble in Chinese stocks
1,Cramer's pot predictions for 2019: Legalization
1,Cramer's lightning round: CVS is 'one of the absolute cheapest stocks' in the market
1,RBN Energy's Rusty Braziel: Here's the most important thing going on in the oil market
1,A key market sector is signaling that the Fed should stay on hold
1,Cramer Remix: This unlikely subscription service has others following its lead
1,Cramer's lightning round: Cannabis stock Cronos is second-best in its space
1,Cramer's favorite ways to invest in the rise of streaming services
1,Cramer's game plan: We may be coming in 'too hot' to the busiest week of the year
1,Wells Fargo CEO responds to Elizabeth Warren's calls for his firing
1,Wells Fargo CEO on how bank is helping customers affected by government shutdown
1,These US stocks are most vulnerable to the Brexit outcome
1,Cramer Remix: If the government shutdown continues to drag on
1,Cramer: Here are 7 shutdown-proof investing themes
1,Cramer's lightning round: If you want to play oil refining
1,Okta now has over 100 million registered users
1,It's not too late for investors to take advantage of the market rotation
1,Cramer Remix: 'It's too soon' to buy even this top-notch industrial stock
1,Credit Suisse strategist shares his top concern about current market conditions
1,Cramer's lightning round: This sector is the market's 'kiss of death'
1,Cramer: If Apple doesn't buy Epic Systems
1,Wall Street regulators should've investigated the Christmas Eve crash
1,Cramer: Oil prices are taking too much control over the stock market's moves
1,Stocks would have to drop nearly 50% for the market to be fairly valued: Morgan Creek Capital
1,Cramer Remix: This stock's revival is too cheap to ignore
1,Cramer's lightning round: I'm blessing a small position in Nvidia here
1,Cramer: Charts reveal buying opportunities in some high-quality Chinese stocks
1,China's slowing growth improves the chances for an 'advantageous' trade deal: Jim Cramer
1,'Be careful about how much you sell' at these levels
1,Cramer's game plan: This week
1,Cramer Remix: There's 'incredible value' in the stock market right now
1,Cramer's lightning round: 'I'm not endorsing' Fiat Chrysler's stock anymore
1,Cramer on how to protect your portfolio from Washington uncertainty
1,Gold mining CEO addresses recent industry mergers: 'I think they're on the right track'
1,Here's the real reason why stocks popped on China trade reports: Cramer
1,Leuthold's Jim Paulsen: Economy could see sub-2% growth this year — but that could help stocks
1,Cramer Remix: You'll want to own this stock when the company gets its groove back
1,Dealmaking surge confirms the stock market got far too cheap after late 2018 sell-offs: Cramer
1,Cramer's lightning round: Twitter is one of the few social media stocks working here
1,Cramer: Not all of retail is struggling—just look at these 3 winners
1,The bank stocks are leading stocks out of their rut
1,S&P 500 can rally 15% this year despite the shutdown sideshow: Blackstone's top strategist
1,Cramer Remix: Don't take your cue on all of retail from Macy's
1,Cramer's lightning round: Exxon Mobil's stock has finally gotten cheap
1,Apple should buy private digital health records operation Epic Systems
1,Cramer's charts suggest lower volatility
1,Cramer: Netflix's price bump means Amazon
1,Cramer Remix: PVH just changed the retail narrative
1,Tech execs tell Cramer behind closed doors they support Trump's hardline trade policy on China
1,Cramer's lightning round: The way to play Goldman's downgrade of Starbucks
1,Investors are getting a 'win-win' trade in this Dollar Tree battle: Cramer
1,Citi's rally after earnings means we're too worried about recession
1,Cramer Remix: The bull is fighting back thanks to the data center
1,Cramer's lightning round: The defense stocks are no longer growth plays
1,If you're worried about stocks
1,Chinese consumers are taking sides in the trade war and that's bad news for US companies: Cramer
1,Cramer's game plan: Entering earnings season with more risk 'than I'd like'
1,Strategist Tom Lee: 'Buy the dip' because the S&P could rally 17 percent in 2019
1,Cramer Remix: Retailers are facing a new
1,Cramer's lightning round: The Fed makes me nervous about this best-in-show stock
1,Cramer picks his favorites in the race back to a $1 trillion market cap
1,Intel has the biggest addressable market it's ever seen
1,Stocks are rallying on days they should drop and that's a good sign
1,Cramer Remix: These two factors could restart the worldwide economic expansion
1,Cramer's lightning round: Autozone has the 'best buyback' I've ever seen—it's a buy
1,Apple's stock will continue to struggle until one of two things happens
1,Constellation Brands CEO casts stock drop as 'total overreaction
1,Cramer on chip stocks' reversal: 'You can't wait for an all-clear sign' to buy
1,$100 billion beyond the iPhone: Apple CEO Tim Cook talks giant's move past hardware
1,Cramer Remix: Not so fast—the Fed might not be done with its rate hikes yet
1,Cramer's lightning round: I prefer cannabis stock Canopy Growth over Tilray
1,Tim Cook: Apple's greatest contribution will be 'about health'
1,Apple CEO Tim Cook rips into Qualcomm
1,Apple CEO Tim Cook speaks with CNBC's Jim Cramer: Full transcript
1,Apple's wearables revenue is already exceeding peak iPod sales
1,Cramer: It's not too late to buy into Facebook
1,Apple CEO Tim Cook: 'I'm very optimistic' about US-China trade talks
1,Tim Cook to Apple naysayers: 'The ecosystem has never been stronger'
1,Cramer Remix: This chipmaker could have another bad quarter—but it's worth buying now
1,Cramer's lightning round: Be 'very careful' with this stock—it's in a 'giant short squeeze'
1,Amgen CEO on cholesterol drug price cut: 'Too many patients' were struggling to pay
1,Novartis CEO talks chasing cures over profitable treatments
1,Cramer: Drug stocks are an even better way than tech to invest in innovation
1,Cramer Remix: Fed Chair Jay Powell—this message is for you
1,Cramer's lightning round: 'Do some trimming' in Qualcomm if the stock rallies
1,Cramer reveals some of his favorite Dow stocks for 2019
1,The Fed may have just set the Trump rally back on its course
1,Cramer's game plan: Health care
1,Cramer Remix: The monumental deal you might've missed
1,Cramer's lightning round: AT&T's stock is an opportunity here
1,AMN Healthcare Services CEO: Aging population is creating major job shortages in health care
1,Cramer finds pockets of opportunity in the best and worst stocks of 2018's final quarter
1,Cramer: Time to buy recession-proof stocks like Clorox
1,Strategist: I expect a 'very rough' 2019 that may see US stocks tank 20 percent
1,Cramer Remix: This market is being too picky
1,CEO of Boehner-backed cannabis company sees bill paving way for legalization being passed in 2019
1,Cramer's lightning round: These cybersecurity stocks are the ones to own in this market
1,Cramer: GE 'deserved to rebound' on Tusa upgrade
1,Cramer feels 'powerless' after Fed hike
1,Cramer Remix: If you can handle the allegations
1,Cramer's lightning round: Sell Teva—debt is not king in this environment
1,Eli Lilly CEO on winning in migraine treatments: 'It's a horse race between three great companies'
1,Cramer: Dow could have 'easily' been down 1
1,Micron CEO touts 'vibrant' demand for key products as stock hits 52-week low after earnings
1,Cramer Remix: In the economic blame game
1,Cramer's lightning round: 'You should be a buyer' of DowDuPont ahead of the breakup
1,Food delivered 'right into your fridge' is the future
1,Boeing CFO cites strong demand for planes and services as reasons for buyback boost
1,Fed needs to take 'wait-and-see' approach to rate hikes for stocks to get 'sustained' rally
1,Cramer Remix: Johnson & Johnson has to stop dropping for the market to head higher
1,Cramer's lightning round: 'Yield will protect you in this awful market'
1,Four things need to happen for the stock market to bottom
1,Johnson & Johnson CEO: 'We unequivocally believe' our baby powder does not contain asbestos
1,February lows are the key levels to watch
1,Cramer Remix: Adobe and Costco are broken stocks
1,Cramer's lightning round: Slim pickings as various sectors enter bear markets
1,Starbucks
1,Cramer on the sell-off: Negativity shouldn't stop you from careful stock-picking
1,Cramer's game plan: Bargains may not be enough to attract buyers
1,A 10% rally for the S&P 500 is possible by year-end: Fundstrat's Tom Lee
1,This is the most volatile year on record
1,UBS predicts a S&P 500 rally next year that's 20% higher than current levels
1,Cramer Remix: While these stocks represent good value
1,Cramer's lightning round: I see Walmart's stock going higher
1,Newly public Tencent Music 'would be a screaming buy' if it wasn't for China: Cramer
1,Adobe CEO on Magento
1,After a hike next week
1,Cramer Remix: To ignore this trend is to miss a huge opportunity
1,'Facebook's stock is bottoming here' as Instagram keeps drawing ad dollars: Jim Cramer
1,Cramer's lightning round: 'It's too nightmarish' to own bank stocks in this environment
1,'The rules of engagement have broken' in cyberspace
1,Here are the stocks that will get the biggest boost if US-China trade talks are successful: Cramer
1,Cramer Remix: Don't waste your time with sector-based ETFs
1,Cramer's lightning round: You may end up regretting selling 'pure growth' stocks here
1,Cramer's charts put recent volatility into perspective
1,Canopy Growth still best way to play Canadian cannabis even with Cronos-Altria deal: Cramer
1,Cramer: Pick individual stocks with long-term growth stories in this 'treacherous' market
1,Cramer Remix: This is a good stock in a bad market
1,Cramer's lightning round: Cisco is currently the cheapest large-cap tech stock
1,Don't judge early-stage biotech Moderna on its stock's post-IPO drop: Cramer
1,Splunk CEO talks data analytics company's new capabilities in voice
1,The action in Apple's stock tells you everything you need to know about this market
1,Cramer Remix: The trade war isn't about trade—it's about global domination
1,Cramer's lightning round: There are better drug stocks to own than GlaxoSmithKline
1,Cramer: Buy shares in cloud plays Salesforce
1,If the Fed doesn't raise rates this month
1,Cramer's game plan: Between the Fed
1,The market is 'scratching at the bottom' and will end the year higher: Wells Fargo's Chris Harvey
1,Cramer's lightning round: Take a long-term view on JP Morgan's stock
1,US Concrete CEO sees path to infrastructure bill 'in the next two years'
1,Cramer Remix: If China is serious about lowering trade barriers
1,Huawei arrest just made companies like Apple less valuable
1,CEO of world's largest restaurant company talks chasing growth with e-commerce technology
1,The Fed is fighting 4 inflationary trends it can't control
1,Cramer Remix: Federal Reserve officials have to watch what they say
1,Cramer's lightning round: Barnes & Noble's stock is trading like it could get acquired
1,This sell-off was caused by a computer-driven 'footrace
1,US is well on its way to Trump's goal of 'energy dominance
1,Money managers are realizing that Trump isn't 'dependable enough' for the market: Cramer
1,Cramer Remix: These recession-proof stocks are worth buying on a pullback
1,Cramer: Caterpillar stock charts show high-risk
1,Cramer's lightning round: My playbook for Okta's earnings report
1,Groupon CEO on AMC partnership
1,Cramer explains how to profit from China's trade concessions
1,Cramer Remix: This company's earnings could signal a weakening economy
1,Cramer's lightning round: I'm not a fan of Netflix's stock as an end-of-year buy
1,Even at $6
1,Cramer on how to play the possible outcomes of Trump-Xi meeting at G-20
1,Cramer's game plan: A week defined by trade talks and employment
1,Cramer Remix: What needs to happen to avert a slowdown in 2019
1,Cramer's lightning round: Buy DowDuPont—the breakup-related pain is over
1,'We have to raise prices' if tariffs go to 25%
1,Cramer flags four stocks to buy if US-China trade talks go south
1,Cramer Remix: The Praxair-Linde deal is a double-edged sword
1,Non-bank lenders like Quicken Loans are 'the biggest risk to the system' right now
1,Cramer's lightning round: Buy Acadia Pharmaceuticals' stock at your own risk
1,We have the first-mover advantage in 5G
1,Qualcomm CEO: We're 'on the doorstep' of a resolution with Apple
1,Stocks still have one more hurdle before the 'bullish promised land
1,Cramer Remix: I'm taking a stand against 'cautious
1,Cramer's lightning round: Citigroup and JP Morgan are my only bank stock picks
1,Cramer: Volatility charts suggest now is the time to buy into stocks
1,Marc Benioff says employees leaving big tech is 'a message to the executives'
1,Apple's stock holds the key to the end of the bear market
1,Salesforce has never been stronger or in a better position than it is now
1,Cramer Remix: Most money managers haven't seen a bear market like this one
1,Cramer's lightning round: This oil-refining stock will be a long-term winner
1,Cramer flags 'bargain' retail stocks: Macy's
1,Cramer: 'You can't own United Technologies in a vacuum
1,Cramer says market could rally another 4% before continuing its bearish moves
1,Cramer Remix: The new narratives that sent tech tumbling
1,Cramer's lightning round: Five Below is far too oversold and can be bought
1,Siri creator says Apple 'dropped the ball' on third-party voice partners
1,Cramer: Charts forecast further declines for oil prices and stocks
1,Cramer: Powell now has 8 reasons to pause the Fed's rate hikes after December
1,Cramer Remix: This market can't stabilize until Apple does
1,The odds that the US and China don't reach a trade deal just got higher: Cramer
1,Cramer's lightning round: Business at these two oil plays will improve in 2019
1,Cramer: The bear thesis holds in beer stock Molson Coors
1,The sell-off can't end until these 10 problems are fixed
1,Cramer Remix: When the market brings this sector down
1,Cramer: Don't buy shares of Nvidia—the chipmaker is in the penalty box for now
1,Cramer's lightning round: Don't buy shares of Target until after it reports
1,Coca-Cola CEO on coffee strategy: We're not going head to head with Starbucks
1,Cramer's game plan: Focus on opportunity as market awaits Fed
1,Cramer Remix: If you want a long-term cannabis play
1,Cramer's lightning round: This biotech has the perfect stock for this environment
1,Cramer's GE retrospective: The analysts that got it right and the CEOs that got it wrong
1,Cramer says CEOs are telling him off the record the economy has quickly cooled
1,Fed's Powell still has a chance to save the economy before it's too late
1,Cramer: For the first time
1,Cisco CEO 'optimistic that we'll get some resolution' on US-China trade dispute
1,Cramer's lightning round: I endorse buying shares of Blackstone Group
1,SAP-Qualtrics deal 'validated just how big this category is': CEO of SurveyMonkey parent
1,Cramer's 3 cardinal rules for investing during a bear market
1,Cramer Remix: This tech play can withstand Wall Street's pushback
1,We need to put Santa on a 'milk carton' for now — Art Cashin on a possible holiday stock rally
1,Cramer Remix: This stock has engineered the greatest turnaround story of our era
1,Cramer's lightning round: Dropbox's stock is a buy even after the tech sell-off
1,Cramer shares 'chart master' Larry Williams' top trades for the end of the year
1,'It would be crazy' for the Fed to ignore these key slowdown signals: Cramer
1,Analysts are missing the mark on shares of Apple and FANG
1,Cramer Remix: Alphabet is FANG's biggest conundrum
1,Cramer's lightning round: How investors should approach the 'best-in-show' stock of Nvidia
1,Cramer's guide to knowing when a stock's dividend is safe
1,Starbucks CEO: 'We're not immune' to the trade war
1,Cramer explains the Apple-led sell-off and what could stop the declines
1,Cramer Remix: Next week's earnings could make or break how the Fed approaches rate hikes
1,Cramer's lightning round: A tale of two Squares
1,Funko CEO touts 'competitive advantage' with Fortnite products
1,'I wouldn't buy' the risky stock of Crocs
1,Cramer's game plan: Let the market fret over oil and get ready to buy high-quality stocks
1,Cramer Remix: Why ETFs can be dangerous for stocks and investors
1,Cramer's lightning round: Foot Locker's stock has run too much for my liking
1,'Red Dead Redemption 2' has already outpaced previous installment's sales
1,DowDuPont CEO says split will generate nearly $1 billion in research funding
1,October's meltdown may have been the best thing for this market
1,Cramer Remix: With Jeff Sessions out
1,Cramer's lightning round: Cisco's stock is a buy 'right here'
1,Cloud plays may be 'best tech stocks to own' as 2018 ends: Cramer
1,'Free shipping is pretty much table stakes' in e-commerce today
1,Cramer's advice on investing during Washington gridlock: Buy fast growers
1,Cramer Remix: Apple's not a forbidden fruit—it's a buy here
1,Cramer's lightning round: This stock could recover if the Democrats win the House
1,Cramer: Charts suggest Apple's stock could bottom this week and then soar to new highs
1,Tax reform
1,Jim Cramer predicts what the midterm election's outcome could mean for the stock market
1,Cramer Remix: The future looks bright for this beaten-down cybersecurity stock
1,Cramer's lightning round: Buy WWE as a subscription play
1,Cramer: Despite his criticisms
1,Cramer: Betting on oil stocks could be a 'bad call'
1,Cramer: Pay attention to recent insider buying at GE and IBM
1,David Stockman believes the 40% market downturn he's long predicted has finally arrived
1,Cramer Remix: McDonald's is on fire with no end in sight
1,Only Google and Facebook rival Foursquare in terms of data precision
1,Cramer's lightning round: It's time to buy the stock of Microsoft
1,Paul Tudor Jones: The $19 trillion private sector should lead social change
1,Let Apple's stock 'settle down' before you start buying
1,Cramer's game plan: Stay on your toes as market-moving news flow continues
1,Paul Tudor Jones: Rising rates typically cause bear markets
1,Cramer Remix: Apple's earnings might stall the tech rally
1,Cramer's lightning round: The key level for buying Colgate-Palmolive's struggling stock
1,GW Pharma CEO: It's 'important to distinguish between what's medicine and what's not' in cannabis
1,Cramer: I would still own Apple's stock even though I expect an 'undeserved crushing'
1,Drug stocks are 'no longer' reliable safety nets for investors: Cramer
1,Cramer: A 'thaw' in US-China relations and weaker data gave stocks what they needed to rally
1,Cramer Remix: Facebook's not back yet
1,The stock of Masco managing to soar on weak earnings says a lot about this market: Cramer
1,Cramer's lightning round: Costco's stock 'fits the pattern' of what's OK to buy here
1,A quarter of Wingstop's revenue comes from digital—here's where the CEO sees it going next
1,'It's a mistake' to write off FANG even as the stocks could still go lower
1,Cramer Remix: Facebook stock moves don't inspire much confidence
1,Cramer's lightning round: Buy BP
1,Cramer: Charts of the major averages suggest stocks aren't out of the woods yet
1,These 5 signs tell Jim Cramer that Tuesday's market rally was 'justified'
1,The best thing for this market would be more bad economic news: Cramer
1,Cramer Remix: This market is telling you its next victim
1,Cramer's lightning round: In this market
1,IBM CEO: Red Hat deal is a 'game-changer' that will grow cash flow and gross margins in first year
1,Higher tariffs and higher interest rates are setting stocks up for a rough 2019: Cramer
1,This market reminds Jim Cramer of some of the worst declines he's ever seen
1,What to do with your 401(k) as the market gyrates
1,Cramer Remix: Here's how investors will know the market has truly bottomed
1,Cramer's lightning round: 'Take the money and run' with takeover stock Mazor Robotics
1,Cramer breaks down why Trump's tariffs aren't working for steelmakers like Nucor
1,Visa CEO: Cryptocurrencies are not a big threat but 'if we have to go there
1,Cramer explains the market volatility and why another Great Recession is not in the cards
1,Cramer explains why the sell-off is happening and what to do about it
1,Cramer Remix: One line in AMD's earnings report was enough to hurt the stock
1,Cramer's lightning round: McDonald's stock could be going to $200
1,Cramer: 'Even in 2009
1,This Warren Buffett quote 'is the perfect tagline for this earnings season
1,Trump and the Fed are creating 'a totally destructive tug of war' in the stock market
1,Cramer Remix: With oil down
1,Cramer's lightning round: If you want to invest in non-opioid painkillers
1,Workday disrupted Adaptive Insights' IPO and bought the company for one key reason
1,Investors have a 'two-fold reason' to buy given-up-on stocks like FANG
1,Cramer: Housing stocks are finally bottoming
1,The fear gauge and strong earnings tell Jim Cramer this bottom in the stock market may be real
1,'Meaningful impact' of Toys R Us closure will end after the next quarter
1,Cramer Remix: VF Corp is poised for a breakout once it ditches denim
1,Cramer: Fed Chair Powell is 'like a racehorse with blinkers on' when it comes to the market
1,Cramer's lightning round: I think Dropbox's stock is 'trying to bottom'
1,Cramer's charts suggest shares of the downtrodden IBM are 'ready to roar higher'
1,Fortnite-themed Monopoly is No. 1 new game for Hasbro so far in Q4
1,Hasbro CEO doesn't expect 'major tariff situation' as toymaker moves production from China
1,Cramer: We could be facing a cold war with China
1,Cramer Remix: It's not a good time to be a company like United Rentals
1,Cramer's memo to the Fed: Consider the jobs being wiped out by technology before hiking rates
1,Cramer's lightning round: GoPro's stock could go higher on a 'good holiday season'
1,1 in 4 Venmo users' actions on the app can be monetized
1,Cramer's game plan: Companies tied to China or the Fed are 'guilty until proven innocent'
1,Cramer Remix: How investors can use earnings to their advantage in this sell-off
1,Cramer's lightning round: Don't be like the Fed if you're holding this stock
1,Most US cannabis stores are 'underperforming' their potential: Retail industry vet and cannabis CEO
1,Cramer's 5 favorite tech stocks right now
1,Cramer: Use the sell-off to start 'nibbling' at stocks of high-quality companies like Citigroup
1,Stop kidding yourself if you think all the bad news is baked in — Jim Cramer warns about the Fed
1,Cramer Remix: I'm calling out the Fed as lazy and irresponsible
1,Cramer's lightning round: For growth and yield
1,Cramer flags 5 industrial stocks he likes right now
1,Cramer: Shares of Alphabet and Amazon can still be bought after Netflix earnings beat
1,Cramer: The Fed may already be winning the war against inflation and needs to pause the rate hikes
1,Cramer Remix: The Netflix naysayers were wrong
1,Cramer: Cannabis 'might be the most disruptive force since Amazon' for pharma
1,Cramer's lightning round: 'I can't countenance' selling BlackRock's stock this low
1,Cramer's charts of the fear gauge suggest the sell-off pain isn't over yet
1,Cramer reveals 5 health-care stocks he likes right now
1,Cramer: As long as the Fed doesn't keep pushing rate hikes
1,Cramer Remix: Investors should take a bite of this stock
1,Cramer's lightning round: Cisco's stock is a buy ahead of the company's earnings report
1,'Retail is the place to be' in cannabis
1,Cramer shares the 5 energy stocks he likes right now
1,Cramer's No. 1 fear in this market? The rally in shares of Clorox
1,Cramer Remix: Friday's rally may not be sustainable
1,Cannabis could disrupt a $500 billion market
1,Cramer's lightning round: Don't buy shares of GE until the company cuts costs or raises cash
1,Cramer: JP Morgan's stock is 'still best of breed' despite CEO's cautious remarks
1,Cramer says the Fed could cause a 2019 slowdown with its aggressive rate hike agenda
1,Cramer's game plan: Increased volatility could turn positive with help from Trump
1,Cramer Remix: The retail reality could be good for consumers
1,Cramer's lightning round: Waving the red flag on Vodafone's stock
1,Cramer's sell-off strategy: Instead of consumer staples
1,Cramer finds beaten-down tech stocks ripe for the picking as Nasdaq flirts with correction
1,Cramer: I agree with Trump
1,Mounting costs add to worries about 2019 US profit growth
1,Cramer rips the current Fed
1,Cramer's lightning round: Buy shares of this biotech 'literally tomorrow'
1,Cramer's sell-off strategy: 'The time to start buying may be upon us'
1,There's been an unlikely winning group of stocks during this rate-driven market rout
1,Cramer vets the activist stakes in Starbucks
1,Cramer's sell-off handbook: 4 things need to happen for stocks to recover
1,Two-thirds of the S&P 500 is already in a correction as sell-off worsens
1,Cramer Remix: PPG just turned whole swaths of this market toxic
1,Cramer's lightning round: Buy Express Scripts on its upcoming merger
1,Cramer on 5 consumer staples stocks he likes right now
1,Cramer flags the 5 consumer discretionary stocks he likes right now
1,Cramer admits he's getting 'a little cautious' about the Fed's effect on the economy
1,Cramer Remix: Zillow's risky move has not paid off
1,Florida medical cannabis producer seeing 'huge transition' from opioids to marijuana treatment: CEO
1,Cramer's lightning round: 'Don't run from' the declining medical device stocks
1,Cramer reveals the 5 communication services stocks he likes right now
1,Cramer outlines the less obvious reasons for the market's sell-off and recovery
1,Cramer Remix: How this drug stock put the bear case to rest
1,Cramer tracks the 'perfect storm' taking down retail stocks
1,Cramer's lightning round: Watch out—momentum stocks are out of favor right now
1,Cloudera CEO on Hortonworks merger: People expect us to be the next Oracle
1,Cramer's game plan: Finding bottom in an oversold market
1,Cramer Remix: This group of stocks could signal inflation
1,Cramer's lightning round: Kratos' stock rally proved the haters wrong
1,Chipotle CEO and CFO: 'We're back on our front foot' after food safety scandals
1,It's inevitable that marijuana will be decriminalized the US: Constellation Brands CEO
